Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card
smallhomerlovedonuthairtie,"Small ""Homer Love Donut"" Hairtie","<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Smaller hairtie donutz with sparkles and sprinkles!</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">White original DUNKIN donut colour combo.</p>
<p>&nbsp;</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">On super durable hairbands, handmade in NZ donut!</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Bottom colourway unavailable.</p>",Bedrock Bones,Headwear,"bedrock, donuts, hairties, junkfood, simpsons",true,Colour,White,,,,,10152,0,shopify,0,deny,manual,16.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/73c906b5eb4ff84df24d6ac3596f1c2755127575.jpeg?v=1396821864,,false
smallfriezhairtiez,Small Friez Hairtiez,"<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Friez face for your hair!!</p>
<p style=""margin: 0px 0px 11px;"">Small size friez face hairtiez- so cute and not so heavy.</p>
<p style=""margin: 0px 0px 11px;"">Super strong and durable hairties!</p>
<p style=""margin: 0px 0px 11px;"">Handmade in NZ.</p>
<p style=""margin: 0px 0px 11px;"">You gotta have this to match your other junk food bracelets and necklaces!</p>
<p>&nbsp;</p>",Bedrock Bones,Headwear,"bedrock, hairties, jewellery, junkfood",true,Title,Default,,,,,10136,0,shopify,3,deny,manual,16.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/55af9fdf69df8ca5db17d155f2f5eb48046899cf.jpeg?v=1396821865,,false
snowyhorse5panel,Snowy Horse 5 Panel,"<div style=""margin: 0px; padding: 0px; border: 0px; font: inherit; vertical-align: baseline; color: #666666; line-height: 18px;"">&bull; Adjustable leather strap with metal buckle.&nbsp;</div>
<div style=""margin: 0px; padding: 0px; border: 0px; font: inherit; vertical-align: baseline; color: #666666; line-height: 18px;"">&bull; Brass eyelets.&nbsp;</div>
<div style=""margin: 0px; padding: 0px; border: 0px; font: inherit; vertical-align: baseline; color: #666666; line-height: 18px;"">&bull; Fully fused fabric to ensure the shape.</div>
<div style=""margin: 0px; padding: 0px; border: 0px; font: inherit; vertical-align: baseline; color: #666666; line-height: 18px;"">&bull; 100% cotton.</div>
<div style=""margin: 0px; padding: 0px; border: 0px; font: inherit; vertical-align: baseline; color: #666666; line-height: 18px;"">&nbsp;</div>
<div style=""margin: 0px; padding: 0px; border: 0px; font: inherit; vertical-align: baseline; color: #666666; line-height: 18px;""><strong style=""font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; margin: 0px; padding: 0px; border: 0px; font-size: 12px; font: inherit; vertical-align: baseline; font-weight: bold;"">NOTE:</strong>&nbsp;Patterns vary on each hat.</div>",Lots of Spirit,Headwear,"5panel, hats, headwear, LOS, lotsofspirit",true,Title,Default,,,,,10048,0,shopify,0,deny,manual,49.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/376c8363cd90e8e0564f36e4d8eac5d5fbff106c.jpeg?v=1396821867,,false
sparrowring,Sparrow Ring,"<p><span style=""color: #696969; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 16px; text-align: left;"">Sparrow charm on an adjustable silver ring shank</span></p>",Young Pilgrims Jewellery,Jewellery,"birds, jewellery, ring, youngpilgrims, YPJ",true,Title,Default,,,,,10119,0,shopify,1,deny,manual,15.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/293d93b6e0190e66ab7fd70f2cb12a49c1c8339f.jpeg?v=1396821869,,false
straywallet,Stray Wallet,"<p><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px; text-align: center;"">We believe that wallets are only meant to hold essentials. It is very easy to hold things in them that we don't need.This simple wallet prevents you from holding the unnecessary items so that you only hold the essentials that you need.</span></p>
<p><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px; text-align: center;"">-Wallets hold notes, coins and 3-9 cards.</span><br style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px; text-align: center;"" /><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px; text-align: center;"">-100% Cotton, Genuine leather</span></p>",d̶̶i̶̶s̶̶h̶̶o̶̶n̶̶e̶̶s̶̶t̶ want,Wallets,"dishonestwant, floral, handmade, leather, wallet",true,Title,Default,,,,,10259,0,shopify,1,deny,manual,60.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/8500dc219e1cf395df06d449c2fc48f76883f201.jpeg?v=1396821872,,false
sunchokernecklace,Sun Choker Necklace,"<p><span style=""color: #696969; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 16px;"">Sun pendant on a chunky chain segment. Total length 42cm (adjustable)</span></p>",Young Pilgrims Jewellery,Jewellery,"jewellery, necklaces, sun, youngpilgrims, YPJ",true,Title,Default,,,,,10864,0,shopify,1,deny,manual,50.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/4141a977010a7aa4e2def05a509499e21e9c3270.jpeg?v=1396821873,,false
sundanceshorts,Sundance Shorts,"<p><span style=""color: #8c8c8c; font-family: Lato; font-size: 15px; line-height: 24px; background-color: #fcfcfc;"">Shorter length summer shorts with elasticated waistband and cord. Side pockets and patch back pockets with white leather patch.</span></p>",The Oblivious,Shorts,"cowboy, menswear, shorts, summer, theoblivious",true,Size,Medium,,,,,10798,0,shopify,0,deny,manual,99.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/7947ee3aa16b577f44a6200353fa07be7b9cfd82.jpeg?v=1396821875,,false
sundanceshorts,,,,,,,Size,Large,,,,,10799,0,shopify,0,deny,manual,99.00,,true,true,,,,
sundanceshorts,,,,,,,Size,Extra Large,,,,,10800,0,shopify,0,deny,manual,99.00,,true,true,,,,
sundancesleevelessshirt,Sundance Sleeveless Shirt,"<p class=""p1"">Stand out this summer in our sleeveless shirt featuring our iconic summer rodeo print fabric. Pair it back with plain bottoms or, for the daring, match with our Sundance Shorts to ensure you pull all the bitches with your &lsquo;onesie&rsquo; extravaganza outfit.</p>
<p class=""p1"">&nbsp;</p>
<p class=""p1"">COMPOSITION:&nbsp;100% Cotton</p>
<p>&nbsp;</p>
<p class=""p1"">CARE INSTRUCTIONS: Machine wash</p>",The Oblivious,Dress Shirts,"cowboy, shirt, sleeveless, sundance, theoblivious",true,Size,Medium,,,,,10973,0,shopify,1,deny,manual,145.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/05e65d1a3c1cca5e50e3ab2e71c40da85041e2dc.jpeg?v=1396821876,,false
sundancesleevelessshirt,,,,,,,Size,Large,,,,,10974,0,shopify,1,deny,manual,145.00,,true,true,,,,
sundancesleevelessshirt,,,,,,,Size,Extra Large,,,,,10975,0,shopify,1,deny,manual,145.00,,true,true,,,,
supasizedonutz,Supa Size Donutz,"<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Supa size donuts for your hair!</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">mint, lilac or powder pink donut face with xtra sprinkles n glaze!</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Super strong hairtie for LOADS of wear!</p>
<p>&nbsp;</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Handmade in NZ</p>",Bedrock Bones,Headwear,"bedrock, donuts, hairties, junkfood",true,Colour,Mint,,,,,10146,0,shopify,0,deny,manual,34.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/6c46a29cb8043d97720ae9cc1d785370a8815244.jpeg?v=1396821878,,false
supasizedonutz,,,,,,,Colour,Lilac,,,,,10147,0,shopify,0,deny,manual,34.00,,true,true,,,,
supasizedonutz,,,,,,,Colour,Powder Pink,,,,,10148,0,shopify,0,deny,manual,34.00,,true,true,,,,
supasizefriezhairtie,Supa Size Friez Hairtie,"<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Supa Size Friez for your hair!!!</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Big size Friez hair tie.</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Super strong and durable hairtie with one of a kind Friez Face attached!</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Handmade in NZ.</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Small friez and Supa Size Pizza also available.</p>",Bedrock Bones,Headwear,"bedrock, hairties, jewellery, junkfood",true,Title,Default,,,,,10138,0,shopify,1,deny,manual,25.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/55af9fdf69df8ca5db17d155f2f5eb48046899cf_cf5fd297-07ec-4c4f-b4ed-cdf4aafa4d7e.jpeg?v=1396821880,,false
supasizemehairbones,Supa Size Me Hairbones,"<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Supa sized ""Pebbles"" Hairbone.</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">A bigger size of the original superstar BEDROCK hair bone.</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Wearable, strong and so cute!</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Available in black or white.</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Handmade in NZ</p>",Bedrock Bones,Headwear,"accessories, bedrock, bones",true,Colour,Black,,,,,10134,0,shopify,1,deny,manual,34.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/1802b44e995f089010a67053e7f35fb8435ce3ce.jpeg?v=1396821882,,false
supasizemehairbones,,,,,,,Colour,White,,,,,10135,0,shopify,1,deny,manual,34.00,,true,true,,,,
supasizepizzahairtie,Supa Size Pizzaface Hairtie,"<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Big size Pizzaface hair tie.</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Super strong and durable hairtie with one of a kind PizzaMan attached!</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Handmade in NZ.</p>
<p style=""margin: 0px 0px 11px; font-size: 12px; font-family: 'Helvetica Neue'; color: #474747;"">Small Size Friez and Supa Size Friez also available.</p>",Bedrock Bones,Headwear,"bedrock, hairties, jewellery, junkfood",true,Title,Default,,,,,10137,0,shopify,1,deny,manual,25.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/55af9fdf69df8ca5db17d155f2f5eb48046899cf_a2391aa9-0ff4-4dad-b78e-0d1160e176fe.jpeg?v=1396821884,,false
takecoverpombeanieblack,Take Cover Pom Beanie Black,"<p><span style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"">Custom design Rain Camo&nbsp;</span><br style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"" /><span style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"">Pom Beanie&nbsp;</span><br style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"" /><span style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"">100% Acrylic&nbsp;</span><br style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"" /><span style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"">Tubular construction&nbsp;</span><br style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"" /><span style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"">Jacquard loom&nbsp;</span><br style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"" /><span style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"">Embroided Team Intl. Logo&nbsp;</span><br style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"" /><span style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"">One size fits all</span></p>",Team Intl,Headwear,"beanie, headwear, teamintl",true,Title,Default,,,,,10160,0,shopify,3,deny,manual,49.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/f79905afd02bf695dd86772e6e339c387e2c2fbb.jpeg?v=1396821885,,false
takecoverpombeanienavy,Take Cover Pom Beanie Navy,"<p><span style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"">Custom design Rain Camo&nbsp;</span><br style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"" /><span style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"">Pom Beanie&nbsp;</span><br style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"" /><span style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"">100% Acrylic&nbsp;</span><br style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"" /><span style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"">Tubular construction&nbsp;</span><br style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"" /><span style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"">Jacquard loom&nbsp;</span><br style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"" /><span style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"">Embroided Team Intl. Logo&nbsp;</span><br style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"" /><span style=""color: #444444; font-family: 'Droid Sans', 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 20px;"">One size fits all</span></p>",Team Intl,Headwear,"beanie, headwear, pompom, teamintl",true,Title,Default,,,,,10159,0,shopify,4,deny,manual,49.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/bd47ea1bcb5031c41e7ad0543d45414515ecafc8.jpeg?v=1396821887,,false
thecatsmeowtote,The Cats Meow Tote,,Hunter Gatherer,Bags,"bags, cats, huntergatherer, tattoo, tote",true,Title,Default,,,,,10401,0,shopify,8,deny,manual,35.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/b9d0872de1287cb62ea16a3d27377a6fc25e870f.jpeg?v=1396821889,,false
theclassicsock,The Classic Sock,"<p><span style=""font-family: 'times new roman', times, serif; font-size: 12px;"">80% COMBED COTTON, 17% POLYAMIDE, 3% ELASTANE</span></p>",Satisfying Socks,Socks,"accessories, polkadots, socks",true,Size,36-40,,,,,10627,0,shopify,0,deny,manual,19.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/5dd4599e21e8c59243245ce78538638971cd8d13.jpeg?v=1396821891,,false
theclassicsock,,,,,,,Size,41-46,,,,,10628,0,shopify,2,deny,manual,19.00,,true,true,,,,
